Exception in thread "main" java.lang.OutOfMemoryError: Java heap space
	at java.util.HashSet.<init>(HashSet.java:103)
	at ImitatedAsset.<init>(ImitatedAsset.java:29)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:18)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at AssetGenerator.generateAssetTree(AssetGenerator.java:22)
	at Main.calculateMean(Main.java:22)
	at Main.main(Main.java:13)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:134)
